"市区町村コード","課税年度","宛名番号","郵便番号","住所_都道府県","住所_市区郡町村名","住所_町字","住所_番地号表記","住所_方書","氏名（振り仮名）","氏名","生年月日"
"45609","2025","235","4079458","岐阜県","××町","虎ノ門","67-80","","イトウカズコ","伊藤和子","'1977/01/08'"
"12111","2025","236","5657717","島根県","西区","恵比寿","1-60-14","","タカハシススム","高橋進","'1989/11/13'"
"73769","2025","237","5586395","青森県","△△区","船堀","4-95","","タナカサブロウ","田中三郎","'1990/04/09'"
"28312","2025","238","8948760","福島県","東区","青山","49-61","","サイトウタカシ","斎藤隆","'1953/03/25'"
"30023","2025","239","2721349","新潟県","○○郡○○町","浅草","33-65","","ムラカミシゲル","村上茂","'1988/09/26'"
"34063","2025","240","4422974","大阪府","△△区","銀座","89-36","","ナカムラミサキ","中村美咲","'1977/04/05'"
"72481","2025","241","4400348","宮城県","港区","小岩","54-87","","サトウユミ","佐藤由美","'1953/04/24'"
"30443","2025","242","6014646","新潟県","北区","新橋","70-2","アパート△△ 2F","イケダヒロシ","池田浩","'2010/12/01'"
"49726","2025","243","7887051","石川県","新宿区","恵比寿","98-69","","コバヤシミサキ","小林美咲","'1982/04/24'"
"17369","2025","244","2947864","富山県","××町","銀座","69-74","ビル××　3階","サトウユウ","佐藤裕","'1979/03/17'"
"83936","2025","245","3975927","福井県","新宿区","青山","87-80-5","","サトウアキラ","佐藤明","'1993/11/04'"
"70589","2025","246","1210359","鳥取県","渋谷区","表参道","86-94","","タカハシヨウコ","高橋洋子","'1998/02/19'"
"63445","2025","247","7636496","北海道","北区","田町","94-30","","マエダマサ","前田雅","'1987/10/02'"
"48491","2025","248","8844824","徳島県","□□村","浜松町","47-27","","ヤマザキシロウ","山崎四郎","'1957/10/17'"
"74532","2025","249","9876050","徳島県","南区","新橋","86-65-6","","コバヤシジロウ","小林次郎","'1963/10/07'"
"46120","2025","250","7944240","長崎県","渋谷区","新宿","16-34","","ヤマダハナコ","山田花子","'1966/11/18'"
"80072","2025","251","4638232","大分県","東区","品川","78-66","","モリアキラ","森昭","'1987/12/01'"
"10971","2025","252","4248543","栃木県","渋谷区","目黒","93-64","","モリシゲル","森茂","'1968/07/15'"
"85139","2025","253","6905977","青森県","××町","上野","32-48","","タカハシナオコ","高橋直子","'1991/05/23'"
"86478","2025","254","6620287","滋賀県","渋谷区","錦糸町","16-90","","ヤマザキケン","山崎健","'2005/10/04'"
"51353","2025","255","1010746","和歌山県","××町","有楽町","36-80","","スズキケン","鈴木健","'1998/01/16'"
"15669","2025","256","8360460","新潟県","中央区","亀戸","7-83-7","マンション〇〇 101号室","イシカワミサキ","石川美咲","'1975/03/11'"
"29656","2025","257","5150497","香川県","新宿区","品川","44-41","","タナカヒロシ","田中博","'1972/09/16'"
"35394","2025","258","6264748","東京都","新宿区","浅草","79-73","","モリユウ","森裕","'1981/05/26'"
"93927","2025","259","6545957","鳥取県","西区","青山","1-61-16","アパート△△ 2F","フジタタロウ","藤田太郎","'1968/10/24'"
"92003","2025","260","9825114","埼玉県","新宿区","船堀","72-98-19","ビル××　3階","ヤマグチタダシ","山口正","'1979/01/10'"
"54241","2025","261","8128415","徳島県","足立区","品川","46-45-8","","ハセガワアキラ","長谷川昭","'1977/08/15'"
"25759","2025","262","5473578","東京都","港区","小岩","90-56","","モリケイコ","森恵子","'2010/03/07'"
"72544","2025","263","7318922","福岡県","○○郡○○町","新橋","69-84","アパート△△ 2F","ヤマザキタダシ","山崎正","'2003/11/28'"
"45001","2025","264","3047651","宮崎県","中央区","西葛西","71-9","","ハラダマナブ","原田学","'1958/10/17'"
"34959","2025","265","2714044","埼玉県","東区","新宿","75-25","","ハラダタカシ","原田隆","'1959/01/13'"
"43871","2025","266","1868231","千葉県","杉並区","表参道","22-43","","タナカサトシ","田中聡","'1992/04/02'"
"33687","2025","267","9716936","秋田県","東区","池袋","15-6-20","アパート△△ 2F","イケダシゲル","池田茂","'1984/01/11'"
"64392","2025","268","7008822","佐賀県","練馬区","原宿","60-66","","ワタナベマサ","渡辺雅","'1986/11/16'"
"41812","2025","269","6919079","千葉県","渋谷区","上野","89-28","マンション〇〇 101号室","サトウマサル","佐藤勝","'1990/12/08'"
"61456","2025","270","5658757","富山県","中央区","新宿","29-10-11","","ワタナベジロウ","渡辺次郎","'1961/09/01'"
"22974","2025","271","5881119","静岡県","東区","赤坂","9-51","","ヨシダマナブ","吉田学","'1953/02/21'"
"84178","2025","272","4943872","群馬県","〇〇市","霞が関","69-80","","サイトウマサ","斎藤雅","'1992/07/26'"
"49842","2025","273","5917627","沖縄県","□□村","新橋","88-31-6","マンション〇〇 101号室","コンドウマサル","近藤勝","'1977/02/21'"
"47173","2025","274","2149013","北海道","東区","浜松町","58-94","マンション〇〇 101号室","サトウヒロシ","佐藤浩","'2002/08/17'"
"45761","2025","275","3761791","埼玉県","杉並区","浅草","6-11","ビル××　3階","オカダタロウ","岡田太郎","'1959/07/06'"
"91439","2025","276","9558084","長崎県","○○郡○○町","霞が関","48-73","ビル××　3階","ヤマグチタロウ","山口太郎","'1952/09/24'"
"27366","2025","277","1944561","静岡県","渋谷区","浜松町","67-10","","ヤマダユミ","山田由美","'1968/07/01'"
"91331","2025","278","9044470","大阪府","××町","亀戸","14-50","","ハセガワケイコ","長谷川恵子","'2009/07/14'"
"69429","2025","279","3747284","福島県","東区","新宿","76-97-6","アパート△△ 2F","カトウヨウコ","加藤洋子","'1995/04/05'"
"25518","2025","280","8723287","滋賀県","○○郡○○町","船堀","79-41","","ハシモトサトシ","橋本聡","'1991/01/26'"
"55556","2025","281","4100150","熊本県","××町","浜松町","58-66","","イノウエタダシ","井上正","'1974/09/05'"
"31803","2025","282","1551102","茨城県","○○郡○○町","西葛西","97-64","","フジタヒロシ","藤田浩","'1985/08/25'"
"33958","2025","283","1252289","徳島県","練馬区","亀戸","95-26-19","","サイトウアキラ","斎藤明","'2004/03/24'"
"19057","2025","284","6365307","石川県","渋谷区","表参道","80-83","","イケダナオコ","池田直子","'1969/11/02'"
"73842","2025","285","1546141","青森県","〇〇市","表参道","23-68","","ヤマグチサブロウ","山口三郎","'1964/05/02'"
"29895","2025","286","2686628","佐賀県","××町","田町","89-76","","サイトウアキラ","斎藤明","'1962/02/04'"
"48813","2025","287","2547694","和歌山県","南区","銀座","51-15","マンション〇〇 101号室","コンドウアイコ","近藤愛子","'2008/06/02'"
"70501","2025","288","7417699","山形県","××町","銀座","35-36","アパート△△ 2F","スズキススム","鈴木進","'2006/12/04'"
"46153","2025","289","4554804","香川県","西区","新宿","81-98","アパート△△ 2F","モリサトシ","森聡","'1955/03/06'"
"83146","2025","290","8128689","山口県","○○郡○○町","大手町","8-86","","タカハシアキラ","高橋昭","'2010/07/16'"
"40121","2025","291","6270682","宮城県","□□村","西葛西","56-64","","マエダマコト","前田誠","'1971/06/28'"
"19345","2025","292","4309739","石川県","港区","上野","16-89-9","","ハセガワケン","長谷川健","'1958/06/09'"
"90725","2025","293","3272776","山口県","足立区","浅草","77-87","","シミズタロウ","清水太郎","'1952/11/05'"
"90922","2025","294","9044100","沖縄県","新宿区","小岩","18-69","","タカハシカズコ","高橋和子","'1960/04/23'"
"22678","2025","295","1440601","沖縄県","東区","浜松町","33-80","ビル××　3階","ハヤシケイコ","林恵子","'1966/11/05'"
"11627","2025","296","4344708","岩手県","足立区","錦糸町","50-48-3","","オカダナオコ","岡田直子","'1964/12/13'"
"52384","2025","297","9997606","秋田県","練馬区","恵比寿","37-43-13","","イノウエゴロウ","井上五郎","'1989/02/06'"
"93521","2025","298","6189928","山形県","中央区","品川","90-16","","マツモトヨウコ","松本洋子","'1991/09/10'"
"15751","2025","299","1434571","島根県","西区","西葛西","27-43","","サイトウシゲル","斎藤茂","'1966/12/05'"
"60728","2025","300","2241530","長野県","港区","浅草","9-42","","ヤマザキアイコ","山崎愛子","'2009/04/30'"
"94664","2025","301","4028049","徳島県","××町","大手町","35-5-6","","イシダシゲル","石田茂","'1958/01/25'"
"87462","2025","302","8629394","福岡県","渋谷区","大手町","22-97-15","ビル××　3階","フジタマサ","藤田雅","'1994/09/03'"
"86756","2025","303","7133539","宮城県","杉並区","浅草","15-5","","スズキユウ","鈴木裕","'1981/01/03'"
"53013","2025","304","3792693","山梨県","東区","葛西","52-31","","タナカマサル","田中勝","'1966/06/04'"
"42765","2025","305","1338002","和歌山県","××町","浅草","17-35","アパート△△ 2F","スズキマサ","鈴木雅","'1960/12/20'"
"21020","2025","306","9878838","徳島県","練馬区","霞が関","52-82-6","マンション〇〇 101号室","イケダゴロウ","池田五郎","'1971/02/15'"
"98708","2025","307","3479300","千葉県","世田谷区","霞が関","34-5","","オカダハナコ","岡田花子","'1966/12/26'"
"48819","2025","308","8694701","京都府","東区","葛西","27-76-16","マンション〇〇 101号室","コンドウケイコ","近藤恵子","'1996/12/19'"
"13971","2025","309","8189480","山口県","中央区","船堀","18-71","","ナカムラカズコ","中村和子","'1974/09/26'"
"25453","2025","310","5103253","神奈川県","〇〇市","新宿","95-12","マンション〇〇 101号室","サイトウススム","斎藤進","'1996/11/07'"
"76817","2025","311","6261618","鹿児島県","新宿区","浅草","56-15-4","ビル××　3階","イトウサトシ","伊藤聡","'1963/02/18'"
"64754","2025","312","5234843","青森県","〇〇市","葛西","69-78","","タナカユミ","田中由美","'1999/07/13'"
"53810","2025","313","5705385","島根県","新宿区","青山","55-79","","カトウミノル","加藤実","'1992/04/25'"
"59551","2025","314","6140560","奈良県","新宿区","虎ノ門","11-12","","サトウアイコ","佐藤愛子","'1990/06/11'"
"17845","2025","315","2974122","山口県","××町","目黒","83-80-5","","ムラカミユウ","村上裕","'1995/02/06'"
"37662","2025","316","1716782","神奈川県","□□村","銀座","20-55","ビル××　3階","シミズオサム","清水修","'2007/08/26'"
"75666","2025","317","1799562","徳島県","中央区","西葛西","86-50","","ヤマグチミノル","山口実","'1956/10/29'"
"82375","2025","318","6032483","石川県","港区","渋谷","44-94-9","アパート△△ 2F","キムラマサル","木村勝","'1979/05/25'"
"30908","2025","319","6854421","高知県","〇〇市","池袋","25-52-3","","タナカケイコ","田中恵子","'1962/10/31'"
"64810","2025","320","6085661","埼玉県","西区","渋谷","95-59","","ヤマグチタカシ","山口隆","'1967/10/10'"
"75368","2025","321","8581087","大阪府","港区","銀座","77-30","","カトウケン","加藤健","'1998/10/15'"
"62871","2025","322","5740977","奈良県","西区","上野","93-86-1","","イトウサトシ","伊藤聡","'1978/01/29'"
"57653","2025","323","6618863","群馬県","〇〇市","原宿","83-42","","マエダヨウコ","前田洋子","'1998/12/05'"
"53137","2025","324","8816358","愛媛県","渋谷区","池袋","33-52","マンション〇〇 101号室","シミズサトシ","清水聡","'1961/03/23'"
"11459","2025","325","2993196","岡山県","渋谷区","表参道","98-74","","イシダユミ","石田由美","'2010/07/12'"
"99783","2025","326","6141360","群馬県","世田谷区","銀座","33-95","","サトウミノル","佐藤実","'2005/12/02'"
"46572","2025","327","1216244","岩手県","杉並区","亀戸","20-26","ビル××　3階","コバヤシマサ","小林雅","'2004/08/04'"
"64733","2025","328","2412767","広島県","△△区","原宿","59-59","","マツモトサトシ","松本聡","'2005/06/02'"
"80792","2025","329","8883549","鳥取県","〇〇市","西葛西","61-2","","イノウエシロウ","井上四郎","'1958/03/26'"
"35854","2025","330","9175533","茨城県","渋谷区","田町","23-93-6","ビル××　3階","コバヤシカズコ","小林和子","'2004/03/24'"
"41112","2025","331","7076764","秋田県","練馬区","亀戸","52-4","","ヤマグチアキラ","山口明","'2004/01/18'"
"91524","2025","332","9992156","大阪府","西区","丸の内","87-44","","イノウエヒロシ","井上浩","'1978/05/22'"
"52287","2025","333","2078570","茨城県","北区","上野","10-34","","サトウオサム","佐藤修","'1959/08/22'"
"30007","2025","334","8936787","福井県","××町","東葛西","95-35","","オカダシロウ","岡田四郎","'1997/06/20'"
"22390","2025","335","3786179","愛知県","××町","池袋","5-98","","ムラカミヒロシ","村上浩","'1958/10/08'"
"56728","2025","336","4140432","兵庫県","板橋区","表参道","12-70-2","マンション〇〇 101号室","モリヒロシ","森博","'1977/05/26'"
"75948","2025","337","4555673","島根県","□□村","池袋","72-1","","イシダヒデ","石田秀","'2001/11/28'"
"74357","2025","338","6414031","長崎県","△△区","有楽町","48-31","","コンドウシロウ","近藤四郎","'1959/10/26'"
"25920","2025","339","6975032","滋賀県","□□村","浜松町","12-63-19","","ヤマダヒデ","山田秀","'1958/12/10'"
"92286","2025","340","4356993","京都府","××町","東葛西","4-85","","ワタナベアキラ","渡辺明","'1984/09/01'"
"84829","2025","341","9281742","三重県","□□村","虎ノ門","37-4","","キムラタダシ","木村正","'1965/07/05'"
